uid,号码,商户名称,比对结果,entName,regOrg,address,province,city,county,areaCode,entStatus,区号,一致否
7722,03708499995,国网河南睢县供电公司,精确一致,国网河南睢县供电公司,商丘市睢县工商行政管理局,睢县环湖东岸,河南,商丘市,睢县,411422,注销,0370,一致
7723,037103716335,,无效号码,,,,,,,,,,
7724,037107821322,好太太厨卫专卖店,无法匹配,,,,,,,,,,
7725,037113526563,亿路通交通设施,无法匹配,,,,,,,,,,
7726,037115538115*751,郑州天坤贸易有限公司,精确一致,郑州天坤贸易有限公司,郑州市二七区工商管理和质量技术监督局,郑州市管城区商城路7号1号楼723室,河南,郑州市,二七区,,迁出,0371,一致
7727,037118864122,新生活化妆品店,无法匹配,新生活化妆品店,溆浦县食品药品工商质量监督管理局,湖南省怀化市溆浦县大江口镇小芳照相馆旁,湖南,怀化市,溆浦县,,在营（开业）,0371,不一致
7728,037122063935,金碧物业有限公司开封分公司,精确一致,金碧物业有限公司开封分公司,开封市工商行政管理局自贸区服务中心,河南自贸试验区开封片区郑开大道296号自贸大厦A座204室住所集中地,河南,开封市,,410205,在营（开业）,0371,不一致
7729,037122205503,通许县人民医院,精确一致,,,,,,,,,,
7730,037122232334,东京假日酒店,精确一致,,,,,,,,,,
7731,037122368786,通许县实验中学,精确一致,,,,,,,,,,
7732,037122396017,开德集团,无法匹配,,,,,,,,,,
7733,037122571008,开封市陇海医院,精确一致,,,,,,,,,,
7734,037122628200,中国人寿财产保险开封支公司,精确一致,,,,,,,,,,
7735,037122726868,河南省第一监狱,模糊一致,,,,,,,,,,
7736,037123253503,中国平安人寿保险有限公司,精确一致,,,,,,,,,,
7737,037123273081,河南荣菲斯特包装有限公司,精确一致,河南荣菲斯特包装有限公司,开封市尉氏县工商行政管理局,尉氏县庄头镇皓月大道73号,河南,开封市,尉氏县,410223,在营（开业）,0371,不一致
7738,037123290109,广汽丰田,无法匹配,,,,,,,,,,
7739,037123886800,阳光保险集团,无法匹配,,,,,,,,,,
7740,037123906758,河南大学淮河医院,精确一致,,,,,,,,,,
7741,037123906894,河南大学淮河医院,精确一致,,,,,,,,,,
7742,037125550510,双宇集团,不一致,,,,,,,,,,
7743,037126808800,农村信用社,无法匹配,,,,,,,,,,
7744,037127895505,捷信消费金融有限公司,精确一致,捷信消费金融有限公司,天津市滨海新区市场和质量监督管理局,天津经济技术开发区第一大街79号泰达MSD-C区C1座26-27层,天津,天津市,滨海新区,120116,在营（开业）,0371,不一致
7745,037127899236,河南五建集团有限公司,精确一致,,,,,,,,,,
7746,037128352800,河南新开电气集团有限公司,精确一致,,,,,,,,,,
7747,037128995088,新生活化妆品店,精确一致,新生活化妆品店,溆浦县食品药品工商质量监督管理局,湖南省怀化市溆浦县大江口镇小芳照相馆旁,湖南,怀化市,溆浦县,,在营（开业）,0371,不一致
7748,037128998777,祥云蛋糕房,不一致,,,,,,,,,,
7749,037136272450,开封圆通,无法匹配,,,,,,,,,,
7750,037153382675,风神物流,无法匹配,,,,,,,,,,
7751,037153386176,郑州市第十人民医院,精确一致,,,,,,,,,,
7752,037153392686,郑州艾鑫伟业生物科技有限公司,精确一致,郑州艾鑫伟业生物科技有限公司,郑州市工商行政管理局经济技术开发区分局,郑州经济技术开发区经开第一大街171号1号楼,河南,郑州市,,410101,在营（开业）,0371,一致
7753,037153398661,郑州风神物流,精确一致,,,,,,,,,,
7754,037153667086,苏氏牛肉面,无法匹配,,,,,,,,,,
7755,037153671976,76人老烩面,精确一致,,,,,,,,,,
7756,037155003048,郑州达内科技有限公司,精确一致,郑州达内科技有限公司,郑州市工商行政管理局金水分局,郑州市金水区文化路9号（永和国际大厦）3层305、306号,河南,郑州市,金水区,410100,在营（开业）,0371,一致
7757,037155006203,龙源路办事处,无法匹配,,,,,,,,,,
7758,037155035965,郑州市中原区南水北调局,无法匹配,,,,,,,,,,
7759,037155073302,河南省碧源路桥工程有限公司,精确一致,河南省碧源路桥工程有限公司,郑州市工商行政管理局专业分局,郑州市惠济区新城路与金河路西南角1508室,河南,郑州市,惠济区,410100,在营（开业）,0371,一致
7760,037155115536,山香教育,无法匹配,,,,,,,,,,
7761,037155120556,郑州万特电气股份有限公司,精确一致,郑州万特电气股份有限公司,郑州市工商行政管理局高新技术产业开发区分局,郑州市高新技术产业开发区黄杨街38号,河南,郑州市,,410100,在营（开业）,0371,一致
7762,037155158662,中水十一局,无法匹配,,,,,,,,,,
7763,037155179666*8625,河南银河国际酒店有限公司,模糊一致,河南银河国际酒店有限公司,郑州市工商行政管理局郑东新区分局,郑州市郑东新区七里河南路39号华丰灯饰物流园四期七层到十三层A,河南,郑州市,金水区,410101,在营（开业）,0371,一致
7764,037155179868,爱儿美儿童摄影,模糊一致,爱儿美儿童摄影,于都县市场和质量监督管理局,赣州市于都县贡江镇于中路,江西,赣州市,于都县,,注销,0371,不一致
7765,037155181111,郑州豫东汽车救援服务有限公司,模糊一致,郑州豫东汽车救援服务有限公司,郑州市工商行政管理局高新技术产业开发区分局,郑州高新区玉兰街21号1幢2单元5层13号,河南,郑州市,,410101,在营（开业）,0371,一致
7766,037155218882,中国平安,无法匹配,,,,,,,,,,
7767,037155276288,融创中国,无法匹配,,,,,,,,,,
7768,037155291537,中国平安保险公司河南分公司,精确一致,,,,,,,,,,
7769,037155298108,郑州紫光物业管理有限公司,精确一致,郑州紫光物业管理有限公司,郑州市工商行政管理局金水分局,郑州市金水区郑花路18号桥南新区622号,河南,郑州市,金水区,410100,在营（开业）,0371,一致
7770,037155305132,中国平安,无法匹配,,,,,,,,,,
7771,037155316387,富德生命人寿,无法匹配,富德生命人寿保险股份有限公司天津分公司武清营销服务部,天津市武清区市场和质量监督管理局,天津市武清区城区建国北路东侧京津时尚广场4-1-901、902,天津,天津市,武清区,120222,在营（开业）,0371,不一致
7772,037155337923,郑州链家地产营销策划有限公司,精确一致,,,,,,,,,,
7773,037155370259,河南天华教育科技有限公司,精确一致,河南天华教育科技有限公司,郑州市工商行政管理局高新技术产业开发区分局,郑州高新技术产业开发区西三环路279号13幢14层58号,河南,郑州市,,410101,在营（开业）,0371,一致
7774,037155520387,新华保险公司,精确一致,,,,,,,,,,
7775,037155552608,仲记寻鲜纪,模糊一致,,,,,,,,,,
7776,037155560569,中鹤现代农业集团有限公司,精确一致,,,,,,,,,,
7777,037155565907,河南省基力勘测有限公司,精确一致,河南省基力勘测有限公司,郑州市工商行政管理局金水分局,郑州市金水区农业路72号1号楼10层1002号,河南,郑州市,金水区,410100,在营（开业）,0371,一致
7778,037155567579,恒大人寿河南分公司,精确一致,,,,,,,,,,
7779,037155571910,云海计算机技术有限公司,精确一致,,,,,,,,,,
7780,037155586358,郑州羽裳服饰有限公司,精确一致,郑州羽裳服饰有限公司,郑州市二七区工商管理和质量技术监督局,郑州市二七区航海路97号台胞小区6号楼西单元23号,河南,郑州市,二七区,410103,在营（开业）,0371,一致
7781,037155591063,格力电器郑州有限公司,精确一致,,,,,,,,,,
7782,037155677432,河南科信电缆有限公司,精确一致,河南科信电缆有限公司,周口市工商行政管理局,周口市南外环路,河南,周口市,,411600,在营（开业）,0371,不一致
7783,037155689982,郑州湘元三一工程机械有限公司,精确一致,郑州湘元三一工程机械有限公司,郑州市工商行政管理局经济技术开发区分局,郑州经济技术开发区第二大街58号兴华大厦12层,河南,郑州市,,410100,在营（开业）,0371,一致
7784,037155691603,河南威尔曼药业有限公司,精确一致,河南威尔曼药业有限公司,郑州市工商行政管理局金水分局,郑州市南丰街2号,河南,郑州市,金水区,410105,在营（开业）,0371,一致
7785,037155696102,郑煤集团新郑煤电公司,不一致,,,,,,,,,,
7786,037155913230,苏州施耐德电梯河南分公司,精确一致,,,,,,,,,,
7787,037155916195,北京广发房地产郑州分公司,精确一致,,,,,,,,,,
7788,037155950028,郑州植得口腔医院有限公司,精确一致,郑州植得口腔医院有限公司,郑州市工商行政管理局金水分局,郑州市金水区金水路276号,河南,郑州市,金水区,410105,在营（开业）,0371,一致
7789,037155987513,河南威龙模具有限公司,精确一致,河南威龙模具有限公司,郑州市工商行政管理局郑州机场分局,郑州航空港区滨河办事处滨河花园17号楼2单元9楼902,河南,郑州市,,410101,在营（开业）,0371,一致
7790,037156000561,武汉热干面,无法匹配,武汉热干面,横山县工商行政管理局,陕西省榆林市横山县白界镇苏庄则,陕西,榆林市,横山区,,在营（开业）,0371,不一致
7791,037156012113,河南天新律师事务所,精确一致,,,,,,,,,,
7792,037156016802,杰克琼斯专柜,精确一致,,,,,,,,,,
7793,037156037993,河南省鑫联通达轮胎橡胶,模糊一致,,,,,,,,,,
7794,037156153333,郑州丹尼斯百货有限公司,模糊一致,郑州丹尼斯百货有限公司,郑州市工商行政管理局,郑州市金水区人民路2号,河南,郑州市,金水区,410105,在营（开业）,0371,一致
7795,037156178825,河南未来汽车贸易有限公司,精确一致,河南未来汽车贸易有限公司,郑州市工商行政管理局郑东新区分局,郑州市郑东新区汉风路36号华丰国际钢铁物流园1区1号,河南,郑州市,金水区,410101,在营（开业）,0371,一致
7796,037156190617,河南锦恩置业有限公司,精确一致,河南锦恩置业有限公司,河南省工商行政管理局,新郑市龙湖镇双湖大道6号办公楼三楼,河南,郑州市,新郑市,410000,在营（开业）,0371,一致
7797,037156293339,河南中鹏造价咨询有限公司,模糊一致,,,,,,,,,,
7798,037156583336,郑州锦艺物业有限公司,模糊一致,,,,,,,,,,
7799,037156676567,中国人寿电子商务,无法匹配,,,,,,,,,,
7800,037156692070,龙发装饰有限公司,精确一致,,,,,,,,,,
7801,037156710829,河南永安医药有限公司,精确一致,河南三民堂药业有限公司,郑州市工商行政管理局经济技术开发区分局,郑州经济技术开发区第八大街63号1号办公楼,河南,郑州市,,410100,在营（开业）,0371,一致
7802,037156717765,方圆物流,无法匹配,,,,,,,,,,
7803,037156755289,鑫苑物业,模糊一致,,,,,,,,,,
7804,037156789985,双赢房产,模糊一致,,,,,,,,,,
7805,037156793923,郑州小叮当电子科技有限公司,精确一致,郑州小叮当电子科技有限公司,新密市工商行政管理局,新密市西大街金斯顿酒店2018号房间,河南,郑州市,荥阳市,410182,在营（开业）,0371,一致
7806,037156818587,航空港万怡酒店,精确一致,,,,,,,,,,
7807,037156925778,郑州华英包装股份有限公司,精确一致,郑州华英包装股份有限公司,郑州市工商行政管理局,郑州市中牟县官渡镇（中牟产业园区雨舟路9号）,河南,郑州市,中牟县,410122,在营（开业）,0371,一致
7808,037158506966,京翰英才教育科技有限公司,精确一致,,,,,,,,,,
7809,037158518318,河南省公安厅机场公安局,无法匹配,,,,,,,,,,
7810,037158579111,小米通讯技术有限公司,精确一致,小米通讯技术有限公司,北京市工商行政管理局海淀分局,北京市海淀区清河中街68号华润五彩城购物中心二期9层,北京,北京市,海淀区,,在营（开业）,0371,不一致
7811,037158581718,宏达商贸,无法匹配,宏达商贸,兰坪白族普米族自治县市场监督管理局,兰坪县城沘江路,云南,怒江州,兰坪县,,在营（开业）,0371,不一致
7812,037158623221,河南九州通医药有限公司,精确一致,河南九州通医药有限公司,郑州市工商行政管理局经济技术开发区分局,郑州经济技术开发区第九大街88号,河南,郑州市,,410100,在营（开业）,0371,一致
7813,037158635856*5866,郑州锦荣国际轻纺城,无法匹配,,,,,,,,,,
7814,037158654656,郑州学苑教育咨询有限公司,精确一致,河南鑫睿轩教育科技有限公司,郑州市工商行政管理局自贸区服务中心,河南自贸试验区郑州片区（郑东）商务内环路26号楼2单元502号,河南,郑州市,金水区,410105,在营（开业）,0371,一致
7815,037158672806,平安人寿河南分公司,精确一致,,,,,,,,,,
7816,037160106461,民生集团河南医药有限公司,精确一致,民生集团河南医药有限公司,郑州市工商行政管理局自贸区服务中心,河南自贸试验区郑州片区（郑东）商都路166号A、B塔楼2201层,河南,郑州市,,410100,在营（开业）,0371,一致
7817,037160153614,河南派普建工集团有限公司,精确一致,河南派普建工集团有限公司,开封市兰考县工商行政管理局,兰考县产业集聚区（迎宾大道西侧）,河南,开封市,兰考县,410225,在营（开业）,0371,不一致
7818,037160162017,中国电信股份公司登封分公司,精确一致,,,,,,,,,,
7819,037160232303,河南远见汽车销售服务有限公司,精确一致,河南远见汽车销售服务有限公司,郑州市工商行政管理局专业分局,郑州市金水区花园北路与杓袁路向北200米路东,河南,郑州市,金水区,410100,在营（开业）,0371,一致
7820,037160250518,平安人寿保险,无法匹配,,,,,,,,,,
7821,037160257772,中国电信公司荥阳分公司,精确一致,,,,,,,,,,
7822,037160299999*1,恒大人寿,不一致,,,,,,,,,,
7823,037160300824,锦荣商贸城,无法匹配,,,,,,,,,,
7824,037160333486,登封市千惠商贸有限公司,精确一致,登封市千惠商贸有限公司,登封市工商管理和质量技术监督局,登封市少林路尚城国际负一楼,河南,郑州市,登封市,410185,在营（开业）,0371,一致
7825,037160653522,解放军153医院,精确一致,,,,,,,,,,
7826,037160673534,河南力克化工有限公司,精确一致,河南力克化工有限公司,郑州市工商行政管理局金水分局,郑州市107国道黄河大桥南3公里处,河南,郑州市,金水区,410105,在营（开业）,0371,一致
7827,037160688803,郑州精铖电力设备有限公司,精确一致,郑州精铖电力设备有限公司,中牟县工商管理和质量技术监督局,郑州市中牟县轩城大道与轩兴街向南200米,河南,郑州市,二七区,410100,在营（开业）,0371,一致
7828,037160909067,眼巴巴教育科技有限公司,精确一致,眼巴巴教育科技有限公司,郑州市工商行政管理局,郑州市金水区文化路与东风路交叉口向南80米硅谷广场A座1222号,河南,郑州市,金水区,410105,在营（开业）,0371,一致
7829,037160928102,河南爱乐艺术学校,不一致,,,,,,,,,,
7830,037160932880,河南省广安集团,精确一致,,,,,,,,,,
7831,037160972711*610,河南恒基环境技术有限公司,模糊一致,河南恒基环境技术有限公司,郑州市工商行政管理局金水分局,郑州市金水区农业路72号国际企业中心2号楼13层6户,河南,郑州市,金水区,410105,在营（开业）,0371,一致
7832,037161050882,核工业第五研究设计院,无法匹配,河南中核五院研究设计有限公司,郑州市二七区工商管理和质量技术监督局,郑州市二七区中原东路96号,河南,郑州市,二七区,410103,在营（开业）,0371,一致
7833,037161270387,中电科27所,模糊一致,,,,,,,,,,
7834,037161318091,友众信业,无法匹配,,,,,,,,,,
7835,037161703502,河南凯之悦商贸有限公司,不一致,河南凯之悦商贸有限公司,郑州市工商行政管理局郑东新区分局,郑州市郑东新区宏图街国龙水岸花园10号楼下西2号商铺,河南,郑州市,金水区,410101,在营（开业）,0371,一致
