序号,单位电话,单位名称,查得名称,查得名称与单位名称是否一致,found
2630,075584530330,深圳市鹏昱华科技有限公司,深圳市鹏昱华科技有限公司,精准一致,深圳市鹏昱华科技有限公司
2631,03725010588,发源地,发源地(文峰南路头道街店),精准一致,发源地(文峰南路头道街店)
2632,08302368555,熙廷尚茶,熙廷尚茶,精准一致,熙廷尚茶
2633,05622811178,铜陵市保安总公司,铜陵市保安总公司,精准一致,
2634,073188711825,中国人民财产保险公司,中国人民财产保险股份有限公司(林州营销服务部),精准一致,
2635,01088501088,北京国信网联科技有限公司,北京国信网联科技有限公司,精准一致,
2636,031185110996,河北锦堂房地产开发有限公司,河北锦堂房地产开发有限公司,精准一致,
2637,075527269093,深圳市穹明科技有限公司,深圳市穹明科技有限公司,精准一致,深圳市穹明科技有限公司
2638,037169394282,郑州新众达科技,新众达科技公司,精准一致,新众达科技公司
2639,075528663399,伯恩光学（深圳）有限公司,伯恩光学(深圳)有限公司,精准一致,伯恩光学(深圳)有限公司
2640,07467324168,永州舜源农业,永州舜源农业发展有限公司,精准一致,
2641,02161198401,华屹科技有限公司,上海华屹数码科技有限公司,精准一致,上海华屹数码科技有限公司
2642,089866287078,海南创讯技术有限公司,海南创讯技术有限公司,精准一致,海南创讯技术有限公司
2643,02552360787*601,南京海容医疗器械有限公司,南京海容医疗器械有限公司,精准一致,
2644,05398312999,中国人寿保险股份有限公司临沂,中国人寿保险股份有限公司(临沂分公司),精准一致,中国人寿保险股份有限公司(临沂分公司)
2645,05543603666,淮南市德瑞化工有限公司,淮南市德瑞化工有限公司,精准一致,淮南市德瑞化工有限公司
2646,01057853141,融尚造型,融尚造型(一店),精准一致,融尚造型(二店)
2647,051252356405,大陆汽车系统有限公司,大陆汽车系统有限公司,精准一致,
2648,03105846120,河北省武安市矿山镇卫生院,河北省武安市矿山镇卫生院,精准一致,矿山中心卫生院
2649,076022773331,中山市美苏电器有限公司,中山市美苏电器有限公司(信息待验证6979),精准一致,中山市美苏电器有限公司
2650,02028609680,国光电器股份有限公司,国光电器股份有限公司,精准一致,国光电器股份有限公司(总台)
2651,02781625867,湖北纳杰人力资源有限公司,湖北纳杰人力资源有限公司,精准一致,
2652,02558099079,河海大学,河海大学,精准一致,
2653,075527335001,深圳市精诚辉电子有限公司,深圳市精诚辉电子有限公司,精准一致,深圳市精诚辉电子有限公司
2654,02163026789,永达汽车有限公司,永达汽车有限公司,精准一致,上海永达中环汽车销售服务有限公司
2655,07723605230,广西苏菱电梯有限公司,广西苏菱电梯有限公司,精准一致,
2656,02781691196,武汉住电电装有限公司,武汉住电电装有限公司,精准一致,武汉住电电装有限公司
2657,07567726868,珠海新秀丽家居用品有限公司,珠海新秀丽家居用品有限公司,精准一致,珠海新秀丽家居用品有限公司
2658,075785620441,继绵鹏地毯有限公司,继绵鹏地毯有限公司,精准一致,
2659,075533810299,富泰华工业(深圳)有限公司,富泰华工业(深圳)有限公司,精准一致,深圳世茂贸易有限公司
2660,02883257003,深蓝印务,深蓝印务,精准一致,深蓝印务
2661,02161952011,华住酒店集团,华住酒店集团,精准一致,华住酒店集团
2662,02031105124,广州市潮朋化工有限公司,广州市潮朋化工有限公司,精准一致,
2663,02156883369,威尔士健身会所,威尔士健身会所(长江国际商场店),精准一致,威尔士健身会所(长江国际商场店)
2664,07715720844,中国人民财产保险股份有限公司,中国人民财产保险(北京市密云支公司),精准一致,
2665,03192769419,邢台远洋建筑工程有限公司,邢台远洋建筑工程有限公司,精准一致,
2666,09314862361,兰州大伟物流有限责任公司,兰州大伟物流有限公司,精准一致,兰州大伟物流有限公司
2667,07148665288,湖北国拓重工科技有限公司,湖北国拓重工科技有限责任公司,精准一致,湖北国拓重工科技有限责任公司
2668,041166664973,大连上成堂水产品有限公司,大连上成堂水产品有限公司,精准一致,
2669,06633856061,康美药业股份有限公司,康美药业股份有限公司,精准一致,
2670,03128066371,中建五局北京公司,中建五局北京公司,精准一致,
2671,05304698117,商舜化工股份有限公司,商舜化工股份有限公司,精准一致,
2672,05356211951,烟台诚信农化科技公司,烟台诚信农化科技公司,精准一致,
2673,06325125669,枣庄凯普化工科技有限公司,枣庄凯普化工科技有限公司,精准一致,枣庄凯普化工科技有限公司
2674,03595285678,河津市煤销物流公司财务部,河津市煤销物流有限公司,精准一致,
2675,057385702336,新光线智能科技有限公司,新光线智能科技有限公司,精准一致,
2676,02552090600*6307,东南大学,东南大学,精准一致,
2677,075536976805,深圳市德群快捷电子有限公司,深圳市德群快捷电子有限公司,精准一致,
2678,037962769655,洛阳博日智能科技有限公司,洛阳博日智能科技有限公司,精准一致,洛阳博日智能科技有限公司
2679,03125536753,武警8640部队医院,武警8640部队医院,精准一致,
2680,07526518888,伯恩光学惠州有限公司,伯恩光学(惠州)有限公司,精准一致,伯恩光学(惠州)有限公司
2681,051286177266,华拓数码科技有限公司,华拓数码科技有限公司(信息待验证0379),精准一致,华拓金服数码科技集团有限公司
2682,04537922288,宁安市吴辰蜂产品有限公司,宁安市吴辰蜂产品有限公司,精准一致,
2683,051268181008*3520,苏州优科豪马轮胎有限公司,苏州优科豪马轮胎有限公司,精准一致,
2684,07568668888,珠海格力电器股份有限公司,珠海格力电器股份有限公司,精准一致,珠海格力电器股份有限公司
2685,02348670178,重庆赛之源齿轮制造有限公司,重庆赛之源齿轮制造有限公司,精准一致,重庆赛之源齿轮制造有限公司
2686,057462805129,余姚市盛业建筑装饰有限公司,余姚市盛业建筑装饰有限公司,精准一致,余姚市盛业建筑装饰有限公司
2687,02385057011,长兴公司安全部,长兴公司安全部,精准一致,
2688,076022328205,共赢照明科技有限公司,中山市共赢照明科技有限公司,精准一致,中山共赢照明科技有限公司
2689,07583103752,肇庆市现代筑美家居有限公司,肇庆市现代筑美家居有限公司,精准一致,庭居置业
2690,08306662892,名师名店,名师名店(水晶城店),精准一致,名师名店(水晶城店)
2691,075528620888,新辉开科技深圳有限公司,新辉开科技(深圳)有限公司,精准一致,新辉开科技(深圳)有限公司
2692,076989332399,东莞市金跃电子科技有限公司,东莞市金跃电子科技有限公司,精准一致,东莞市金跃电子科技有限公司
2693,04727976635,中国电信网络移动公司,中国电信网络移动公司,精准一致,
2694,07948223927,工商银行,工商银行(南站支行),精准一致,工商银行(南站支行)
2695,09913777587,鑫盛翔汽配公司,鑫盛翔汽配公司,精准一致,
2696,02785499329,武汉庭瑞集团有限公司,武汉庭瑞集团有限公司,精准一致,
2697,02718696172,荟草堂商贸有限公司,荟草堂商贸有限公司,精准一致,
2698,05437316985,山东滨州健源食品有限公司,沾化健源食品有限公司,精准一致,
2699,03158191835,惠达卫浴股份有限公司,惠达卫浴股份有限公司,精准一致,惠达卫浴股份有限公司
2700,053282963287*2983,青岛啤酒股份公司,青岛啤酒股份公司,精准一致,
2701,04332851995,健恒医疗器械有限公司,健恒医疗器械有限公司,精准一致,
2702,01051922561,思普科,思普科,精准一致,北京思普科科技开发有限公司
2703,03745960838,河南东新装饰有限公司,河南东新装饰有限公司,精准一致,
2704,051262738888,江苏苏南万科房地产有限公司,江苏苏南万科房地产有限公司,精准一致,长风别墅
2705,089868596958,海南联合建工集团有限公司,海南联合建工集团有限公司,精准一致,海南联合建工集团有限公司
2706,04562827775,北安市天一寄卖公司,北安市天一寄卖公司,精准一致,
2707,03524059333,南郊人民医院,南郊人民医院,精准一致,
2708,03125437015,华磊印务,华磊印务纸塑包装有限公司,精准一致,华磊印务纸塑包装有限公司
2709,01065432653*653245,乐货（北京）科技有限公司,乐货（北京）科技有限公司,精准一致,
2710,053255782023,青岛桃李面包有限公司,青岛桃李面包有限公司,精准一致,桃李面包有限公司
2711,04722170669,包头市普仁大药房有限公司,包头市普仁大药房有限公司,精准一致,
2712,075583706212,深圳建业建筑劳务有限公司,深圳市建业建筑劳务服务有限公司,精准一致,深圳市交通运输服务公司
2713,057486178382,宁波云帆服饰有限公司,宁波云帆服饰有限公司,精准一致,
2714,02159948088,上海优宝橡塑有限公司,上海优宝橡塑制品有限公司,精准一致,上海优宝橡塑制品有限公司
2715,075561888333,深圳市商动力科技有限公司,深圳商动力科技有限公司,精准一致,深圳商动力科技有限公司
2716,02988758789,有色陕建,有色陕建,精准一致,有色陕建
2717,03702221995,商丘妇科医院,商丘妇科医院,精准一致,
2718,037968623668,洛阳市涧西区丰华建材商行,洛阳市涧西区丰华建材商行,精准一致,洛阳市涧西区丰华建材商行
2719,075722325311,顺德区新协力的士有限公司,顺德区新协力的士有限公司,精准一致,
2720,075528172153,深圳市恒博物业管理有限公司,深圳市恒博物业管理有限公司,精准一致,恒博物业招募中心
2721,051387309302,南通荣威娱乐用品有限公司,南通荣威娱乐用品有限公司,精准一致,南通荣威娱乐用品有限公司
2722,057488082006,宁波市重强电器有限公司,宁波重强电器有限公司,精准一致,宁波重强电器有限公司
2723,076022283366,原动力健身俱乐部,原动力健身俱乐部,精准一致,原动力健身俱乐部
2724,076983264711*0,磐通贸易有限公司,磐通贸易有限公司,精准一致,
2725,02462396822,沈阳万鑫利翔建材有限公司,沈阳万鑫利翔建材有限公司,精准一致,沈阳万鑫利翔建材有限公司
2726,03358393336,置嘉装饰有限公司,置嘉装饰有限公司,精准一致,
2727,05995317558,武夷山市创新电器商行,武夷山市创新电器总代理,精准一致,创新电器总代理
2728,076981559797,老中医化妆品,老中医化妆品(长安万科广场店),精准一致,老中医美容店(长安万科店)
2729,037186563633,河南富连京实业有限公司,河南富连京实业有限公司,精准一致,
2730,037165946552,河南省实验幼儿园,河南省实验幼儿园,精准一致,河南省实验幼儿园
2731,057588239999,玖号公馆,玖号公馆,精准一致,绍兴高新区纯开娱乐城(普通合伙)
2732,075588267528,洋洋志文服装有限公司,洋洋志文服装有限公司,精准一致,
2733,03198679969,河北金源饲料有限公司,河北金源饲料有限公司,精准一致,河北金源饲料有限公司
2734,075523737182,深圳市望智电子商务有限公司,深圳市望智电子商务有限公司,精准一致,
2735,05398389128,山东奥德燃气有限公司,临沂奥德燃气运输有限公司,精准一致,山东奥德燃气有限公司
2736,052387665426,江苏泰隆减速机股份有限公司,江苏泰隆减速机股份有限公司(销售部),精准一致,江苏泰隆减速机股份有限公司(物资供应部)
2737,053268071222,华昱童馨幼儿园,华昱童馨幼儿园,精准一致,青岛李沧区华昱童馨幼儿园
2738,075578631333,信义汽车玻璃有限公司,信义汽车玻璃有限公司,精准一致,
2739,051986362387,天武纺织有限公司,天武纺织有限公司,精准一致,
